market_class,market_class_label,country_iso3,gics_code,sector,period,monthly_returns,first_return_month,last_return_month,efficiency_score,inefficiency_distance,vr_2m,vr_3m,vr_6m
emerging,Developing (MSCI Emerging proxy),CHL,55,Utilities,2020-2021,24,2020-01-31,2021-12-31,0.9301540043608078,0.06984599563919225,1.019668001473359,0.9874282559533285,0.8227017586024536
emerging,Developing (MSCI Emerging proxy),CHL,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.8991802196232942,0.1008197803767058,1.0163483792339396,1.0642232317449265,0.7781122698487487
emerging,Developing (MSCI Emerging proxy),CHL,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.8349361283782536,0.1650638716217464,1.0173251161367454,1.163711508170745,1.314154990557749
emerging,Developing (MSCI Emerging proxy),CHL,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.8552588550875463,0.1447411449124537,0.8800212467473437,0.9523055556478379,0.7334497628674572
emerging,Developing (MSCI Emerging proxy),CHL,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.8276590627136194,0.17234093728638056,0.811241810405577,0.8948056948344265,0.7769296829008547
emerging,Developing (MSCI Emerging proxy),CHL,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.5980094115440495,0.4019905884559505,0.7043586288876648,0.6268779421103101,0.46279166363417407
emerging,Developing (MSCI Emerging proxy),CHL,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.842127706891986,0.15787229310801398,0.8583239752682336,0.820697012467119,0.8473621329406055
emerging,Developing (MSCI Emerging proxy),CHL,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.920502697768431,0.07949730223156903,1.0066891256044448,1.0369612617208397,1.1948415193694226
emerging,Developing (MSCI Emerging proxy),CHN,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.33075363688447756,0.6692463631155224,1.138965494491317,1.518783986770967,2.3499896080842833
emerging,Developing (MSCI Emerging proxy),CHN,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.6294112158448362,0.37058878415516383,0.9499062392381271,1.2475624509787504,1.8141101407248679
emerging,Developing (MSCI Emerging proxy),CHN,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.6905801428503029,0.3094198571496971,1.0774462848391353,1.1449191702320913,1.7058941163778645
emerging,Developing (MSCI Emerging proxy),CHN,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.5958010720149776,0.40419892798502244,1.013690059871382,1.301566305991729,1.8973404180919564
emerging,Developing (MSCI Emerging proxy),CHN,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.5199280256047458,0.4800719743952542,1.0996950253349411,1.3777604818265585,1.962760416024263
emerging,Developing (MSCI Emerging proxy),CHN,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.46757183447478357,0.5324281655252164,1.1184128870226842,1.408815162622189,2.070056446930776
emerging,Developing (MSCI Emerging proxy),CHN,55,Utilities,2008-2010,36,2008-01-31,2010-12-31,0.6703565372988161,0.32964346270118394,0.865344803744025,1.1440702032411514,1.7102049886064252
emerging,Developing (MSCI Emerging proxy),CHN,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,0.6722295706886665,0.3277704293113335,0.9756254101347603,1.2232017443534393,1.7357349537153215
emerging,Developing (MSCI Emerging proxy),CHN,10,Energy,2008-2010,36,2008-01-31,2010-12-31,0.6322312668770698,0.36776873312293024,1.065421912658326,1.2967034418817833,1.7411808448286814
emerging,Developing (MSCI Emerging proxy),CHN,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.4830135063547607,0.5169864936452393,1.358431333251129,1.5394185431015963,1.6531096045829925
emerging,Developing (MSCI Emerging proxy),CHN,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.8080083295632,0.1919916704368,1.16853732870629,1.099482540905245,0.6920448583011352
emerging,Developing (MSCI Emerging proxy),CHN,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.9011454301229364,0.09885456987706365,1.1388795402682823,1.0351403352880915,1.122543834074817
emerging,Developing (MSCI Emerging proxy),CHN,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.7598433576904753,0.24015664230952471,1.1297700648330165,0.9665368296546536,0.44276330824978855
emerging,Developing (MSCI Emerging proxy),CHN,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.701849585508362,0.29815041449163804,0.9823188800505132,0.8503854142172416,0.2728444622573309
emerging,Developing (MSCI Emerging proxy),CHN,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.49368781841590736,0.5063121815840926,1.3925931990908675,1.370759825265849,1.7555835203955614
emerging,Developing (MSCI Emerging proxy),CHN,55,Utilities,2020-2021,24,2020-01-31,2021-12-31,0.5321822389803985,0.4678177610196015,0.8193362229927403,0.5318246780697394,0.24538581587871552
emerging,Developing (MSCI Emerging proxy),CHN,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.6622855110508603,0.3377144889491397,1.2697731352373254,1.3430195048808926,1.4003508267292013
emerging,Developing (MSCI Emerging proxy),CHN,10,Energy,2020-2021,24,2020-01-31,2021-12-31,0.8413006413523796,0.15869935864762041,1.2495771623107865,1.0556027220074957,0.8290818083754209
emerging,Developing (MSCI Emerging proxy),CHN,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.7650241770396036,0.23497582296039643,1.0042596889468085,0.7148422716012592,0.58448994846436
emerging,Developing (MSCI Emerging proxy),CHN,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.9091606612300784,0.09083933876992156,1.1494100679222037,1.0793264531556759,0.9562185047681148
emerging,Developing (MSCI Emerging proxy),CHN,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.7898384571607568,0.21016154283924315,1.0915164587878012,1.038590284171702,0.4996221144417738
emerging,Developing (MSCI Emerging proxy),CHN,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.8880026735913363,0.11199732640866367,1.061478645200625,1.027245184433545,0.7527318504081791
emerging,Developing (MSCI Emerging proxy),CHN,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.8556921105392962,0.14430788946070383,0.8904793273320004,0.901968586795286,0.7746284174906022
emerging,Developing (MSCI Emerging proxy),CHN,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.9161314766244681,0.08386852337553186,1.014566432364193,0.9915329140990403,0.771427948138557
emerging,Developing (MSCI Emerging proxy),CHN,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.9640757726970581,0.03592422730294187,1.0299218036435556,1.025794818275987,0.9479439400107171
emerging,Developing (MSCI Emerging proxy),CHN,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.6775920482995811,0.3224079517004189,0.9168969876221185,0.7988453034922341,0.3170338537843906
emerging,Developing (MSCI Emerging proxy),CHN,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.6988801921715584,0.3011198078284416,0.8089227714661126,0.7488618468309118,0.5388559582176509
emerging,Developing (MSCI Emerging proxy),CHN,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.7616891062652626,0.23831089373473735,0.852690335634152,0.7822589401923298,0.6501180429693063
emerging,Developing (MSCI Emerging proxy),CHN,10,Energy,2022-2025,48,2022-01-31,2025-12-31,0.6645179870949838,0.3354820129050162,0.751630124262087,0.6465202627072119,0.5954035743156527
emerging,Developing (MSCI Emerging proxy),CHN,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.7359180864287418,0.2640819135712582,0.8237748295021362,0.8039453949019644,0.580034034882125
emerging,Developing (MSCI Emerging proxy),CHN,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.9523557837978268,0.047644216202173184,1.0417322345644504,1.035785505175927,1.065414908866142
frontier,Frontier,CIV,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.7084090676400856,0.2915909323599144,1.4038403643152397,1.3685943996205554,0.897661966856052
frontier,Frontier,CIV,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.5394464964727141,0.46055350352728586,1.1946080557697387,1.388863621936014,1.7981888328761049
emerging,Developing (MSCI Emerging proxy),COL,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.3737137263525643,0.6262862736474357,1.3309928305046408,1.4349247997614896,2.112941190676177
developed,Developed,DEU,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.7281310423931961,0.27186895760680385,1.0910546570609114,1.0999415106144745,1.6246107051450254
developed,Developed,DEU,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.6502649725921563,0.3497350274078437,1.1725061507388763,1.2318690452115644,1.6448298862730906
developed,Developed,DEU,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.7159895488315886,0.2840104511684114,1.16802632632435,1.078587203791467,1.6054178233894174
developed,Developed,DEU,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,0.5199788673972883,0.48002113260271173,1.233827482004681,1.3337576714262636,1.8724782443771908
developed,Developed,DEU,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.37530766987074016,0.6246923301292598,1.320402993337616,1.4402080458196762,2.1134659512304874
developed,Developed,DEU,55,Utilities,2008-2010,36,2008-01-31,2010-12-31,0.6556506066255638,0.34434939337443615,1.2203371299845194,1.1891827408987563,1.623528309240033
developed,Developed,DEU,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.6721342095112406,0.3278657904887594,1.1721778981638344,1.1330059038893097,1.6784135694131341
developed,Developed,DEU,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.8379808969876246,0.16201910301237543,0.8594525564397948,0.8017749301434146,0.8527152043796644
developed,Developed,DEU,10,Energy,2008-2010,36,2008-01-31,2010-12-31,0.494398738425869,0.505601261574131,1.3088417532026808,1.4620005263617597,1.7459615051579525
developed,Developed,DEU,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.6660045590232058,0.33399544097679423,1.3890684682729988,1.4308584778303925,1.1820593768269914
developed,Developed,DEU,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.7207115901049974,0.2792884098950026,0.9951396307467556,0.8346299039155725,0.33236523565266396
developed,Developed,DEU,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.782580302346565,0.21741969765343505,1.0787327580864334,0.9664321368369936,0.46004152828913464
developed,Developed,DEU,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.828250266509462,0.17174973349053801,1.1329714424926147,0.9131792440673899,0.7045429979536109
developed,Developed,DEU,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.7217327472904951,0.2782672527095049,1.261163048687338,1.3380123556202228,1.2356263538209542
developed,Developed,DEU,55,Utilities,2020-2021,24,2020-01-31,2021-12-31,0.7505213925223115,0.24947860747768846,1.2375788293790884,1.2076199647243921,0.6967629716704151
developed,Developed,DEU,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.779272691857301,0.22072730814269903,1.3093020064215677,1.2865769599413546,0.9336970419348252
developed,Developed,DEU,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.509452989136921,0.49054701086307895,1.4145386477585937,1.5895928993287547,1.4675094855018884
developed,Developed,DEU,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.8059177230924199,0.19408227690758006,1.0862810128316547,0.9616735682609907,0.5423606138479237
developed,Developed,DEU,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.7634048816008188,0.23659511839918124,1.3060330003499498,1.2219875275095253,0.8182351726619314
developed,Developed,DEU,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.9008061016504608,0.09919389834953918,1.0430659862269689,1.0370383744151792,1.2174773344064693
developed,Developed,DEU,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.9585616595794308,0.04143834042056915,0.9938652639488803,0.9011212259009451,0.9806984888884672
developed,Developed,DEU,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.7545012183942966,0.24549878160570338,1.095738967427591,1.2579459326377653,1.3828114447517537
developed,Developed,DEU,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.7752215216891979,0.2247784783108021,0.8174285274164121,0.7338714348145898,0.7743646028365918
developed,Developed,DEU,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.9274710822089328,0.07252891779106718,0.9576358515549248,0.9586866264227489,1.1339092313508754
developed,Developed,DEU,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.8177433931419806,0.18225660685801937,0.9592988721740308,1.0959366205848802,1.4101320721632087
developed,Developed,DEU,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.8527880615405097,0.14721193845949032,1.0255555920850243,1.0777170544701509,1.3383631688232958
developed,Developed,DEU,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.9118216848754853,0.08817831512451468,1.0919665038123005,1.0664945383724826,1.1060739031887608
developed,Developed,DEU,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.8595470614558965,0.14045293854410346,1.0912568530405853,1.1663426626543372,1.1637592999373878
developed,Developed,DEU,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.8008386062214573,0.1991613937785427,1.1217813665269418,1.1702472254146032,1.305455589394083
developed,Developed,DNK,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,-0.13557439993082543,1.1355743999308254,1.5090937825093764,1.9267231155377573,2.9709063017453428
developed,Developed,DNK,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.4709129374430072,0.5290870625569928,1.2893149145725216,1.398891945400736,1.8990543276977208
developed,Developed,DNK,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.12733318392860282,0.8726668160713972,1.3810600082937474,1.6371437428513782,2.5997966970690656
developed,Developed,DNK,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.5042686748055047,0.49573132519449525,1.2490144533097778,1.3430464247731202,1.8951330975005876
developed,Developed,DNK,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,0.594250073704444,0.40574992629555595,1.0374039928502299,1.2509258699360477,1.92891991610039
developed,Developed,DNK,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.8180716111338107,0.18192838886618934,1.244404112446251,1.083458022722372,0.782076968570055
developed,Developed,DNK,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.5298820642419428,0.47011793575805716,1.369766717978563,1.41414926283714,1.6264378264584682
developed,Developed,DNK,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.732817940650478,0.267182059349522,1.222756768470117,1.2143853849791242,0.6355959754006751
developed,Developed,DNK,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.8594850512427749,0.14051494875722514,1.2497445271729721,1.1153734549119516,1.0564268641867516
developed,Developed,DNK,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.6171295602231397,0.3828704397768603,0.7563670049087393,0.60442558983645,0.49059608592423
developed,Developed,DNK,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.6433368806867945,0.3566631193132055,0.9246460784646947,0.7594539528758188,0.24591061071987017
developed,Developed,DNK,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.7690650556464583,0.23093494435354167,1.1584608369756433,1.1163626909287283,1.4179813051562535
developed,Developed,DNK,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.9658359992743636,0.03416400072563641,0.9882446812243955,0.9280609769063743,1.0187976603076792
developed,Developed,DNK,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.8489194021022468,0.1510805978977532,0.9642668533234936,1.1609200755915126,1.2565885714252405
developed,Developed,DNK,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.9646037498372667,0.03539625016273329,0.9975215220753378,1.0148624479525297,0.911152175388992
developed,Developed,DNK,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.7451009606466996,0.2548990393533004,0.9633404636482515,0.9592612978809801,1.687298879589133
emerging,Developing (MSCI Emerging proxy),EGY,40,Financials,2008-2010,36,2008-01-31,2010-12-31,-0.09135417684817715,1.0913541768481771,1.5144980327710464,1.8328592618412383,2.926705235932247
emerging,Developing (MSCI Emerging proxy),EGY,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.25297218272066246,0.7470278172793375,1.359725678317027,1.6679553902656807,2.2134023832553047
emerging,Developing (MSCI Emerging proxy),EGY,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.3008421225968193,0.6991578774031807,1.331770599149455,1.530330695469353,2.235372337590734
emerging,Developing (MSCI Emerging proxy),EGY,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.3862031727269605,0.6137968272730395,1.3185668248488807,1.5749750878779385,1.9478485690922993
emerging,Developing (MSCI Emerging proxy),EGY,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.20619408663324312,0.7938059133667569,1.3811206449884557,1.620661447442009,2.379635647669806
emerging,Developing (MSCI Emerging proxy),EGY,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.7661142474150684,0.2338857525849316,0.848028487770992,0.8373352668589749,0.6129789876152383
emerging,Developing (MSCI Emerging proxy),EGY,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.894721211296409,0.10527878870359098,1.0158996062408416,1.1791892392135301,0.8792524793435987
emerging,Developing (MSCI Emerging proxy),EGY,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.8538537796873753,0.1461462203126247,1.0539463973842462,1.1576695937460508,0.773177330192423
emerging,Developing (MSCI Emerging proxy),EGY,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.7943092544396074,0.20569074556039257,1.0716901360586808,1.0985915091938392,0.5532094085713424
emerging,Developing (MSCI Emerging proxy),EGY,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.9483989596026093,0.05160104039739066,1.0693775644060313,1.059116544465564,0.9736909876794232
emerging,Developing (MSCI Emerging proxy),EGY,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.6069328152857834,0.39306718471421664,0.8436841966718731,0.7514529357144089,0.22566131347106794
